order_id|order_date|ship_date|platform|category|product_name|unit_price|quantity|gross_sales|campaign|voucher_code|discount_pct|discount_value|shipping_cost|net_sales|payment_method|customer_segment|region|stock_status|order_status|customer_rating|priority_flag
ORD01389|2024-06-10|2024/06/14|Blibli|Home Living|Storage Box|265060|5|1325300|Mega Campaign|DISC20|20|265060|15000|1060240|Transfer Bank|Returning|Bekasi|In Stock|COMPLETED|5.0|
ORD00230|2024/06/23|2024-06-25|Blibli| Beauty|Sunscreen|85743|5|428715|Payday Sale|DISC15|15|64307|15000|364408|Credit Card|Returning|Medan|In Stock|completed|5.0|No
ORD00038|09-29-2024|2024/10/03|Blibli|Home Living|Vacuum Cleaner|930927|4|3723708|Normal Day|NONE|0|0|0|3723708|COD|Returning|Yogyakarta|In Stock|completed|5.0|normal
ORD00750|2024/12/26|2025/01/02|TikTok Shop|FASHION|Women Dress|379116|1|379116|Payday Sale|DISC15|15|56867|15000|322249|Virtual Account|Returning|Yogyakarta|In Stock|DELIVERED|5.0|No
ORD01046|2024/11/08|11-09-2024|Shopee|Home Living|Rice Cooker|953425|8|Rp 7.627.400|Payday Sale|DISC15|15|Rp 1.144.110|9000|6483290|Transfer Bank|Returning|Bandung|In Stock|Delivered|3.0|normal
ORD01399|2024-06-17|06-22-2024|TikTok Shop| Beauty|Sunscreen|60187|1|60187|Normal Day|NONE|0|0|15000|60187|E-Wallet|Returning|Bekasi|In Stock|DELIVERED|4.0|N
ORD00470|2024/03/31|04-06-2024|lazada|Electronics|Wireless Earbuds|2020673|8|16165384|Flash Sale|DISC10||1616538|9000|14548846|Virtual Account|New|Semarang|In Stock|delivered|4.0|No
ORD01722|2024/05/24|05-27-2024|Lazada|Sports|Dumbbell 5kg|357408|3|1072224|Mega Campaign|DISC20|20|214445|20000|857779|Transfer Bank|Returning|Bekasi|In Stock|delivered|5.0|N
ORD00601|2024/01/17|01-22-2024|Tokopedia|Electronics|Wireless Earbuds|Rp 723.302|1|723302|Normal Day|NONE|0|0|9000|Rp 723.302|Credit Card|Returning|Jakarta|Low Stock|completed|3.0|normal
ORD00688|07-27-2024|28/07/2024|Blibli|Sports|Running Shoes|296496|3|889488|Payday Sale|DISC15|15|Rp 133.423|15000|756065|Credit Card|VIP|Medan|In Stock|Delivered|4.0|
ORD01877|2024/06/03|2024/06/10|TikTok Shop| Beauty|Skincare Serum|330039|2|660078|Normal Day|NONE|0|0|18000|660078|Virtual Account|New|Medan|Low Stock|Delivered|5.0|normal
ORD00640|2024/12/07||Blibli|Electronics|Phone Charger|2147641|2|4295282|Flash Sale||10|429528|20000|3865754|E-Wallet|Returning|Bekasi|In Stock|Delivered|5.0|N
ORD01742|23/08/2024|08-29-2024|Shopee|Electronics|Smartwatch|876277|4|Rp 3.505.108|Normal Day|NONE|0|0|0|3505108|Credit Card|Returning|Bandung|In Stock|Shipped||normal
ORD01219|2024/07/06|2024-07-13|Shopee|Fashion|Sneakers|382017|5|1910085|Flash Sale|DISC10|10|191008|20000|1719077|VA|New|Yogyakarta|In Stock|Shipped||normal
ORD01159|2024/07/24|07-26-2024|Lazada|Beauty|Body Lotion|192272|1|Rp 192.272|Flash Sale|DISC10|10|19227|25000|173045|COD|VIP|Jakarta|Low Stock|Delivered|5.0|Yes
ORD01416|2024-01-24|01-25-2024|Lazada|Sports|Running Shoes|714221|3|2142663|Clearance|CLEAR30|30|642799|15000|1499864|Transfer Bank|New|Jakarta|In Stock|DELIVERED|4.0|N
ORD01528|2024/03/22||lazada|HOME LIVING|Storage Box|1060780|3|3182340|Payday Sale|DISC15|15|477351|18000|2704989|Virtual Account|New|Yogyakarta|Preorder|delivered|4.0|normal
ORD01684|2024-03-13|2024/03/15|Tokopedia|Sports|Skipping Rope|132757|4|531028|Flash Sale|DISC10|10|53103|25000|477925|Transfer Bank|Returning|Makassar|In Stock|DELIVERED|5.0|N
ORD01301|2024-06-16|2024/06/23|SHOPEE|Sports|Cycling Gloves|241171|5|1205855|Mega Campaign|DISC20|20|241171|20000|964684|Credit Card|New|Makassar|In Stock|DELIVERED|5.0|No
ORD01856|2024-12-11|13/12/2024|Tokopedia|Fashion|Jeans|552629|4|2210516|Normal Day|NONE|0|0|20000|2210516|COD|Returning|Surabaya|Low Stock|completed|5.0|No
ORD00801|2024/12/23|28/12/2024|Lazada|Electronics|Phone Charger|254619|1|254619|Payday Sale|DISC15|15|38193|20000|Rp 216.426|Cash on Delivery|Returning|Medan|Low Stock|DELIVERED|4.0|No
ORD01604|2024-07-29|08-03-2024|Lazada|Fashion|Women Dress|524955|6|3149730|Flash Sale|DISC10|10|314973|0|2834757||Returning|Semarang|In Stock|Shipped||No
ORD00161|17/05/2024|18/05/2024|Tokopedia|Sports|Running Shoes|269157|1|269157|Flash Sale|DISC10|10|26916|15000|242241| cod |Returning|Bandung|In Stock|completed|4.0|No
ORD00957|2024-11-16|2024-11-20|Tokopedia|Beauty|Skincare Serum|291329|2|582658|Payday Sale|DISC15|15|87399|9000|495259| transfer bank |New|Bandung|In Stock|delivered|5.0|No
ORD01187|2024/10/30||Lazada|Beauty|Face Wash|245226|3|735678|Clearance|CLEAR30|30|220703|9000|Rp 0|Credit Card|Returning|Medan|In Stock|Batal||normal
ORD00822|2024-12-30|05/01/2025|Lazada|Electronics|Smartwatch|2155131|3|6465393|Mega Campaign|DISC20|20|1293079|12000|5172314|COD|Returning|Jakarta|In Stock|delivered|4|Yes
ORD01711|2024-03-26|30/03/2024|Lazada|Beauty|Sunscreen|307561|2|615122|Normal Day|NONE|0|0|9000|615122|Credit Card|Returning|Bekasi|In Stock|completed||No
ORD00878|30/12/2024|05/01/2025|Lazada|Sports|Skipping Rope|221839|2|443678|Normal Day|NONE|0|0|0|443678|COD|Returning|Surabaya|Preorder|On Delivery||
ORD00914|01/08/2024|08-10-2024|TikTok Shop|Electronics|Wireless Earbuds|1593000|5|7965000|Mega Campaign|DISC20|20|1593000|0|-6372000|Virtual Account|New|Semarang|In Stock|RETUR|1.0|Yes
ORD00153|2024/01/06|2024/01/13|TikTok Shop|Electronics|Smartwatch|1011140|8|8089120|Normal Day|NONE|0|0|15000|8089120|E-Wallet|Returning|Bandung|In Stock|delivered|3.0|No
ORD01870|2024-02-19|2024/02/25|Tokopedia|Electronics|Phone Charger |855837|2|1711674|Flash Sale|DISC10|10|171167|12000|1540507|Transfer Bank|Returning|Yogyakarta|In Stock|On Delivery||N
ORD01809|2024/10/06|2024-10-11|SHOPEE|Beauty|Skincare Serum|237579|2|475158|Payday Sale||15|71274|20000|403884|Virtual Account|Returning|Semarang|In Stock|DELIVERED|5.0|normal
ORD00510|01/05/2024|2024/05/03|Tokopedia|Home Living|Blender|835432|5|4177160|Payday Sale|DISC15|15|626574|12000|3550586|Credit Card|Returning|Makassar|In Stock|delivered|5.0|No
ORD01136|2024-07-07|09/07/2024|Lazada|Sports|Yoga Mat|893160|2|1786320|Mega Campaign|DISC20|20|357264|12000|1429056|Transfer Bank|Returning|Bekasi|In Stock|Delivered|5.0|
ORD01251|04-07-2024|2024-04-14|Shopee|Electronics|Bluetooth Speaker|800015|8|6400120|Normal Day|NONE|0|0|18000|6400120|credit card|VIP|Surabaya|In Stock|delivered|5.0|PRIORITY
ORD01693|26/11/2024|05/12/2024|Shopee|Electronics|Power Bank|Rp 1.331.445|2|2662890|Mega Campaign|DISC20|20|532578|18000|2130312|Virtual Account|Returning|Bandung|Low Stock|delivered|5.0|PRIORITY
ORD00104|08-09-2024||Tokopedia|Sports|Yoga Mat|209834|3|629502|Payday Sale|DISC15|15|94425|12000|0|E-Wallet|New|Semarang|In Stock|cancelled||No
ORD01446|2024/07/11|2024/07/15|TikTok Shop|Electronics|Wireless Earbuds|2385128|3|7155384|Clearance|CLEAR30|30|Rp 2.146.615|9000|5008769|Credit Card|New|Makassar|In Stock|DELIVERED|5.0|normal
ORD01444|03-09-2024|13/03/2024|Blibli|Fashion|Sneakers|111542|10|1115420|Clearance|CLEAR30|30|334626|15000|780794|credit card|Returning|Bandung|In Stock|DELIVERED||No
ORD01770|11-11-2024|11-14-2024|TikTok Shop|Electronics|Power Bank|469338|2|938676|Normal Day|NONE|0|0|25000|938676|Virtual Account|Returning|Semarang|In Stock| completed |4.0|N
ORD00587|2024/10/17|2024/10/20| blibli |Home Living|Rice Cooker|1197427|8|9579416|Mega Campaign|DISC20|20|1915883|25000|-7663533|COD|Returning|Makassar|Preorder|returned|1.0|PRIORITY
ORD01801|11-21-2024|11-23-2024|Tokopedia|Beauty|Skincare Serum |60023|4|240092|Normal Day|NONE|0|0|15000|240092|ewallet|Returning|Surabaya|In Stock|DELIVERED|5.0|
ORD01144|27/03/2024|30/03/2024|Tokopedia|Fashion|Hoodie|269338|1|269338|Clearance|CLEAR30|30|80801|12000|188537| credit card |Returning|Bandung|Preorder|DELIVERED|4.0|normal
ORD00054|31/07/2024|08-06-2024|Tokopedia|Beauty|Body Lotion|178289|1|Rp 178.289|Flash Sale|DISC10|10|17829|18000|160460|Virtual Account|Returning|Bekasi|In Stock|completed|5.0|N
ORD00152|2024/12/25||TikTok Shop|Sports|Skipping Rope|214418|5|1072090|Clearance|CLEAR30|30|321627|20000|0|COD|Returning|Bekasi|Preorder|Cancelled||No
ORD00404|2024/09/10|2024-09-12|Lazada|Sports|Cycling Gloves|69514|2|139028|Mega Campaign|DISC20|20|27806|18000|Rp 111.222|Cash on Delivery|Returning|Bandung|Low Stock|completed|5.0|Y
ORD01978|02-08-2024|02-15-2024|Lazada|Beauty|Body Lotion|31329|2|62658|Normal Day|NONE|0|Rp 0|0|62658|virtual account|Returning|Bandung|Low Stock|DELIVERED|5.0|No
ORD00208|2024-07-16|19/07/2024|TikTok Shop| Electronics |Power Bank |2480224|1|2480224|Normal Day|NONE|0|0|9000|2480224|Transfer Bank|Returning|Jakarta|Preorder|delivered|4.0|No
ORD01930|2024-04-19|04-20-2024|Blibli|Fashion|Jeans|129726|4|518904|Flash Sale|DISC10|10|51890|18000|467014|Bank Transfer|New|Semarang|Preorder|completed|4.0|N
ORD01683|2024/12/10|2024/12/12|Lazada|Fashion|Sneakers|452475|4|1809900|Mega Campaign|DISC20|20|361980|25000|1447920|Credit Card|VIP|Semarang|Low Stock|Delivered|4.0|Y
ORD01123|2024-08-12|2024-08-13|Tokopedia|Home Living|Vacuum Cleaner|832092|8|Rp 6.656.736|Normal Day|NONE|0|0|9000|6656736|Credit Card|Returning|Semarang|Low Stock|completed|4.0|normal
ORD01782|2024/02/02|02-10-2024|Blibli|Fashion|Men T-Shirt|268792|1|268792|Mega Campaign|DISC20|20|53758|0|215034|Virtual Account|Returning|Bandung|In Stock|completed|4.0|No
ORD00009|10/07/2024||Lazada|Fashion|Jeans|70599|1|70599|Payday Sale|DISC15|15|10590|0|0|E-Wallet|New|Medan|In Stock|Cancelled||
ORD01015|2024-01-13|17/01/2024|Lazada|Sports|Dumbbell 5kg|737467|1|737467|Mega Campaign|DISC20|20|147493|15000|589974|COD|New|Semarang|In Stock|completed|5|PRIORITY
ORD01829|2024/12/22|12-24-2024|Shopee| Sports|Running Shoes|520403|1|520403|Mega Campaign|DISC20|20|104081|25000|416322|Transfer Bank|Returning|Semarang|In Stock|delivered||PRIORITY
ORD01061|2024-10-28|2024-11-03|Blibli|Beauty|Sunscreen|95072|6|570432|Clearance|CLEAR30|30|171130|18000|399302|E-Wallet|New|Makassar|Low Stock|Delivered|5.0|normal
ORD00453|17/08/2024|08-22-2024|TikTok Shop|Beauty|Body Lotion|207723|1|207723|Payday Sale|DISC15|15|31158|20000|176565|Virtual Account|Returning|Surabaya|In Stock|completed|4.0|No
ORD01676|11-23-2024|2024/11/29|Lazada|Electronics|Power Bank|1801948|3|5405844|Mega Campaign|DISC20|20|1081169|20000|4324675|Credit Card|Returning|Bandung|In Stock|DELIVERED|5.0|PRIORITY
ORD00254|2024-06-29|07-01-2024|Lazada|Beauty|Lip Tint|293107|2|586214|Flash Sale|DISC10|10|58621|9000|527593|E-Wallet|New|Medan|In Stock|completed|4.0|normal
ORD01328|2024/02/04|2024-02-11|Tokopedia|Home Living|Vacuum Cleaner|207016|1|207016|Normal Day|NONE|0|0|20000|207016|Transfer Bank|Returning|Surabaya|In Stock|delivered|5.0|
ORD00897|11-23-2024|2024/11/30|TIKTOK SHOP|Electronics|Smartwatch|1648819|2|3297638|Normal Day|NONE|0|0|20000|3297638|E-Wallet|New|Yogyakarta|In Stock|Delivered|5.0|normal
ORD01765|2024/11/05|13/11/2024|Shopee|fashion|Women Dress |309871|1|309871|Mega Campaign|DISC20|20|61974|9000|247897|Credit Card|New|Makassar|In Stock|delivered|5.0|PRIORITY
ORD00881|2024/03/12|2024/03/17|Tokopedia|Fashion|Men T-Shirt|127149|1|127149|Flash Sale|DISC10|10|12715|0|-114434|Transfer Bank|Returning|Jakarta|In Stock|RETUR||N
ORD01596|16/04/2024||Tokopedia|ELECTRONICS|Bluetooth Speaker|402373|3|1207119|Normal Day|NONE|0|0|25000|0|Credit Card|VIP|Bandung|In Stock|cancelled||Y
ORD01924|2024/12/12|12-17-2024|Tokopedia|Home Living|Vacuum Cleaner|589326|3|1767978|Normal Day|NONE|0|0|12000|1767978|COD|Returning|Bekasi|In Stock|DELIVERED|5.0|N
ORD00624|21/02/2024|2024-02-28|Lazada|Beauty|Skincare Serum|235985|1|235985|Normal Day|NONE|0|0|20000|235985|COD|Returning|Semarang|In Stock|Delivered|5.0|normal
ORD00346|22/05/2024|2024-05-27|TikTok Shop|Beauty|Skincare Serum|164718|2|329436|Clearance|CLEAR30|30|Rp 98.831|0|Rp 230.605|Transfer Bank|VIP|Semarang|Low Stock|delivered|3.0|Y
ORD01732|2024-09-14|2024-09-18|Shopee|Home Living|Blender|160095|5|800475|Mega Campaign|DISC20|20|160095|12000|640380|E-Wallet|New|Bekasi|In Stock| completed |5.0|Y
ORD00263|21/11/2024|11-24-2024|Shopee|Electronics|Wireless Earbuds|689551|1|689551|Payday Sale|DISC15|15|103433|0|Rp 586.118|Credit Card|New|Semarang|In Stock|On Delivery||N
ORD01635|09-13-2024|2024/09/18|Lazada|Beauty|Skincare Serum |186883|10|1868830|Mega Campaign|DISC20|20|373766|0|1495064|Transfer Bank|Returning|Medan|Low Stock|On Delivery||Yes
ORD01322|04/01/2024|01-08-2024|Tokopedia|Beauty|Body Lotion|51730|4|206920|Payday Sale|DISC15||31038|20000|175882|VIRTUAL ACCOUNT|Returning|Bekasi|In Stock|DELIVERED|5.0|N
ORD01439|2024-01-13|01-17-2024|Shopee|Home Living|Blender|1037638|2|2075276|Flash Sale|DISC10|10|207528|12000|1867748|COD|Returning|Bandung|In Stock|completed|3.0|normal
ORD00151|11-20-2024|2024-11-25|BLIBLI|Beauty|Skincare Serum|251840|3|755520|Normal Day|NONE|0|0|15000|-755520|Credit Card|Returning|Jakarta|Low Stock|returned||normal
ORD00473|08-06-2024|08-10-2024|TikTok Shop|Electronics|Smartwatch|1894238|1|1894238|Normal Day|NONE|0|0|18000|1894238|COD|Returning|Bekasi|Low Stock|On Delivery||No
ORD00641|10-24-2024|2024/10/28|Tokopedia|Beauty|Face Wash|Rp 215.979|2|431958|Flash Sale|DISC10|10|43196|20000|388762|COD|New|Bekasi|In Stock|Delivered|4.0|N
ORD00527|2024-03-27|02/04/2024|Shopee|Home Living|Rice Cooker|493842|5|2469210|Normal Day|NONE|0|0|25000|2469210|COD|Returning|Bekasi|In Stock|shipped||normal
ORD01918|04-22-2024|2024/04/28|Shopee|Home Living|Rice Cooker|1051428|1|1051428|Clearance|CLEAR30|30|315428|18000|736000|COD|Returning|Makassar|In Stock|DELIVERED|5.0|No
ORD00551|2024/06/02|06-08-2024|Shopee|Home Living|Vacuum Cleaner|875484|1|875484|Normal Day|NONE|0|0|12000|875484|E-Wallet|New|Makassar|Preorder|Delivered|5.0|
ORD01812|2024/11/06|12/11/2024|Blibli|Sports|Cycling Gloves|833067|2|1666134|Payday Sale|DISC15|15|Rp 249.920|9000|Rp 1.416.214|credit card|New|Medan|In Stock|DELIVERED|4.0|N
ORD00929|28/08/2024|2024-09-04|Lazada| Beauty|Lip Tint|168560|1|168560|Flash Sale|DISC10|10|16856|18000|-151704|E-Wallet|New|Jakarta|In Stock|returned|3.0|normal
ORD00489|2024/02/13|18/02/2024| blibli |Beauty|Lip Tint|150679|6|904074|Flash Sale|DISC10|10|90407|18000|813667|COD|Returning|Semarang|In Stock|completed|5.0|N
ORD01845|2024/11/08|11-11-2024|Lazada|Fashion|Men T-Shirt|Rp 563.334|3|1690002|Flash Sale|DISC10|10|169000|15000|1521002|Credit Card|Returning|Semarang|In Stock|completed|5.0|normal
ORD01172|2024/04/16|2024/04/20|TikTok Shop|Beauty|Face Wash|311312|3|933936|Mega Campaign|DISC20|20|186787|9000|747149|Credit Card|Returning|Makassar|In Stock|delivered|4.0|No
ORD00147|2024/02/13|2024/02/16|Tokopedia|sports|Dumbbell 5kg|185584|2|Rp 371.168|Payday Sale|DISC15|15|55675|12000|315493|E-Wallet|Returning|Makassar|In Stock|DELIVERED|5.0|N
ORD01750|2024-05-03|2024/05/07|Shopee|Electronics|Power Bank|497004|5|2485020|Mega Campaign|DISC20|20|497004|18000|1988016|E-Wallet|Returning|Bandung|Low Stock|delivered|4.0|Y
ORD01964|2024-06-05|06-12-2024|Blibli|Beauty|Lip Tint|137343|2|274686|Payday Sale|DISC15|15|41203|18000|-233483|Transfer Bank|New|Medan|In Stock|returned|2.0|
ORD00403|08-08-2024||TikTok Shop|Fashion|Sneakers|581133|5|2905665|Normal Day|NONE|0|0|18000|Rp 0|E-Wallet|Returning|Bekasi|In Stock|CANCEL||N
ORD00955|07/06/2024||TOKOPEDIA|Fashion|Jeans|113907|2|227814|Normal Day|NONE|0|0|15000|0|Credit Card|Returning|Makassar|In Stock|Cancelled||N
ORD01913|07-14-2024||Blibli|Fashion|Sneakers|523698|1|523698|Mega Campaign|DISC20|20|104740|20000|418958|Virtual Account|Returning|Medan|In Stock|completed||Yes
ORD00660|2024-10-19|10-26-2024|Shopee|Home_Living|Rice Cooker|575364|1|575364|Flash Sale|DISC10|10|57536|20000|-517828|Transfer Bank|New|Yogyakarta|In Stock|returned|2.0|No
ORD01373|19/01/2024|01-24-2024|Shopee|Sports|Yoga Mat|401038|1|401038|Payday Sale|DISC15||60156|12000|340882|Virtual Account|Returning|Bekasi|In Stock|DELIVERED|5.0|
ORD00464|13/04/2024|2024/04/16|blibli|Fashion|Jeans|586926|1|586926|Normal Day|NONE|0|0|0|586926|Transfer Bank|New|Semarang|In Stock|Delivered|5.0|No
ORD01350|2024/11/20|2024/11/27|Shopee|HOME_LIVING|Vacuum Cleaner|1156675|1|1156675|Payday Sale|DISC15|15|173501|25000|983174|Virtual Account|Returning|Surabaya|Preorder|Delivered|4|N
ORD00187|2024-12-31||Lazada|Beauty|Lip Tint |210372|1|210372|Normal Day|NONE|0|0|15000|210372|COD|New|Jakarta|In Stock|completed|4.0|normal
ORD01148|20/11/2024|11-27-2024|Tokopedia|Electronics|Phone Charger|1304891|2|2609782|Payday Sale|DISC15|15|391467|20000|Rp 2.218.315|Transfer Bank|New|Surabaya|In Stock|DELIVERED|3.0|normal
ORD01225|2024-09-29||Lazada| Sports|Skipping Rope|597099|2|Rp 1.194.198|Flash Sale|DISC10|10|119420|9000|0|Virtual Account|Returning|Semarang|In Stock|CANCEL||No
ORD00609|2024-03-29|2024/03/31|Blibli| fashion |Sneakers|177892|1|177892|Flash Sale|DISC10|10|17789|25000|160103|COD|Returning|Makassar|In Stock|Delivered|5.0|normal
ORD00144|2024/11/05|2024-11-09|TikTok Shop|Sports|Skipping Rope|Rp 861.609|2|1723218|Payday Sale|DISC15|15|258483|15000|1464735|Credit Card|VIP|Bandung|In Stock| delivered |4.0|Y
ORD00752|2024-11-23|2024/11/25|Shopee|Beauty|Sunscreen|259703|2|519406|Payday Sale|DISC15|15|Rp 77.911|15000|441495|Transfer Bank|Returning|Surabaya|In Stock|DELIVERED|5.0|normal
ORD01535|12-15-2024|12-16-2024|Tokopedia|Beauty|Skincare Serum|125577|3|376731|Flash Sale|DISC10|10|37673|18000|339058|COD|Returning|Semarang|In Stock|completed|5.0|normal
ORD00982|2024-02-08|09/02/2024|Lazada| Electronics |Power Bank|1484424|3|4453272|Payday Sale|DISC15|15|667991|18000|3785281|COD|New|Jakarta|In Stock|completed|3.0|normal
ORD00198|2024/04/15|2024-04-24|Lazada|FASHION|Sneakers|566574|1|Rp 566.574|Mega Campaign|DISC20|20|113315|15000|453259|Credit Card|New|Makassar|In Stock|delivered|5.0|PRIORITY
ORD01634|2024/01/29|02-04-2024|Blibli|BEAUTY|Face Wash|308886|1|308886|Mega Campaign|DISC20||Rp 61.777|0|247109|E-Wallet|Returning|Semarang|In Stock|completed|5.0|PRIORITY
ORD00884|2024-05-06|09/05/2024|Tokopedia|Home Living|Blender|397377|2|794754|Payday Sale|DISC15|15|119213|9000|-675541|Credit Card|Returning|Yogyakarta|Low Stock|Returned|1.0|No
ORD00280|03/10/2024|12/10/2024|TikTok Shop|Beauty|Body Lotion|312742|3|938226|Mega Campaign|DISC20|20|187645|18000|750581|COD|Returning|Yogyakarta|Low Stock|delivered|3.0|Yes
ORD00294|2024/12/01|12-07-2024|TikTok Shop|Home Living|Rice Cooker |922317|2|1844634|Normal Day|NONE|0|0|25000|1844634|COD|Returning|Medan|In Stock|Delivered|5.0|normal
ORD01857|03/09/2024|2024-09-05|Blibli|Sports|Cycling Gloves|235195|5|1175975|Flash Sale|DISC10|10|117598|15000|1058377|Virtual Account|New|Yogyakarta|In Stock|completed|4.0|N
ORD00401|2024/04/01|2024-04-07|Blibli|Home Living|Table Lamp|252026|4|1008104|Flash Sale|DISC10|10|100810|0|907294|Credit Card|Returning|Semarang|Low Stock|On Delivery||normal
ORD00123|11-30-2024|2024-12-06|LAZADA|Beauty|Skincare Serum|274001|1|274001|Flash Sale|DISC10|10|27400|15000|246601|COD|VIP|Medan|Low Stock|delivered|3.0|Y
ORD01208|05/10/2024|2024-10-07|tiktok shop|Fashion|Sneakers|334936|4|1339744|Flash Sale|DISC10|10|133974|25000|1205770|E-Wallet|VIP|Makassar|In Stock|completed|4.0|Y
ORD00203|15/10/2024|2024-10-19|Blibli|electronics|Smartwatch|Rp 2.326.609|1|2326609|Normal Day|NONE|0|0|20000|2326609|Credit Card|Returning|Jakarta|In Stock|completed|5.0|
ORD01463|2024-10-22|2024-10-26|TikTok Shop|Sports|Running Shoes|781420|1|781420|Flash Sale|DISC10|10|78142|25000|703278|credit card|New|Medan|In Stock|delivered||N
ORD00836|20/04/2024|26/04/2024|TikTok Shop|Home Living|Storage Box|760054|3|2280162|Flash Sale|DISC10|10|228016|12000|Rp 2.052.146|COD|New|Surabaya|In Stock|DELIVERED|5.0|normal
ORD00247|05-28-2024|2024-05-30|Tokopedia|  electronics  |Smartwatch|491890|2|983780|Payday Sale|DISC15|15|147567|12000|Rp 836.213|Credit Card|VIP|Yogyakarta|In Stock|DELIVERED|3.0|
ORD01440|2024/05/17|2024/05/19|Shopee|Sports|Yoga Mat|393024|2|Rp 786.048|Flash Sale||10|78605|0|-707443|E-Wallet|New|Semarang|In Stock|Returned|2.0|N
ORD01734|26/06/2024|07-03-2024|TikTok Shop|Fashion|Jeans|303236|1|303236|Normal Day|NONE|0|0|9000|303236|Transfer Bank|Returning|Semarang|In Stock|DELIVERED|4.0|No
ORD01785|03/06/2024|2024-06-10|Shopee|Sports|Running Shoes|571938|5|2859690|Flash Sale|DISC10|10|285969|0|2573721|E-Wallet|Returning|Jakarta|In Stock|DELIVERED|5.0|No
ORD01937|2024/10/27|2024/11/03|Lazada|Beauty|Lip Tint|85536|5|427680|Payday Sale|DISC15|15|64152|9000|363528|COD|New|Jakarta|In Stock|completed|5.0|normal
ORD01708|2024-05-27|2024/05/29|Tokopedia|Fashion|Women Dress|271947|1|271947|Payday Sale|DISC15|15|40792|9000|231155|E-Wallet|Returning|Bekasi|In Stock|DELIVERED|4.0|
ORD01916|29/04/2024|05-04-2024|Shopee|Fashion|Hoodie|77241|1|77241|Mega Campaign|DISC20|20|15448|20000|61793|Transfer Bank|New|Medan|Low Stock|delivered|5.0|PRIORITY
ORD01154|06/02/2024|02-11-2024|Blibli|Sports|Cycling Gloves|362417|8|2899336|Mega Campaign|DISC20|20|579867|0|2319469|Virtual Account|VIP|Yogyakarta|In Stock| completed |5.0|PRIORITY
ORD01662|2024/01/20|2024/01/22|TikTok Shop|Electronics|Smartwatch|2494271|1|2494271|Payday Sale|DISC15|15|374141|9000|2120130|Virtual Account|Returning|Surabaya|In Stock|COMPLETED|4|No
ORD01427|2024-10-03|2024/10/08|Blibli|Sports|Yoga Mat|109529|1|109529|Normal Day|NONE|0|0|12000|109529|Virtual Account|Returning|Bekasi|Low Stock|delivered|4.0|N
ORD00385|07-28-2024|04/08/2024| tiktok shop |Beauty|Lip Tint|327751|1|327751|Normal Day|NONE|0|0|9000|327751|Virtual Account|VIP|Semarang|In Stock|completed|5.0|Y
ORD01790|2024/12/11|2024-12-14|Blibli|Fashion|Hoodie|Rp 82.425|3|247275|Flash Sale|DISC10||24728|9000|222547|Virtual Account|New|Semarang|In Stock|delivered|5.0|N
ORD01760|04/01/2024|07/01/2024|TikTok Shop|Home Living|Rice Cooker|Rp 244.017|1|244017|Mega Campaign|DISC20|20|48803|18000|195214|Credit Card|Returning|Surabaya|Low Stock|DELIVERED|5.0|N
ORD00855|07/01/2024|2024/01/10|lazada|Sports|Yoga Mat|252544|2|505088|Normal Day|NONE|0|0|25000|505088|E-Wallet|Returning|Jakarta|In Stock|completed|3.0|N
ORD01590|2024-07-24|26/07/2024|Shopee|Fashion|Men T-Shirt|259923|2|519846|Flash Sale|DISC10|10|51985|20000|467861|E-Wallet|Returning|Semarang|In Stock|Delivered|5.0|No
ORD00220|2024-12-04|2024-12-09|Shopee|Electronics|Phone Charger|1212366|3|3637098|Normal Day|NONE|0|0|20000|3637098|COD|Returning|Medan|In Stock|DELIVERED|3.0|No
ORD00642|30/03/2024|2024/04/06|Blibli|FASHION|Sneakers|425772|1|425772|Flash Sale|DISC10|10|Rp 42.577|25000|383195|Virtual Account|VIP|Surabaya|In Stock|DELIVERED|5.0|
ORD00002|28/11/2024|2024/11/30|Tokopedia|Sports|Cycling Gloves|888749|1|888749|Mega Campaign|DISC20|20|177750|25000|710999|COD|Returning|Bandung|Preorder|Delivered|3.0|normal
ORD00113|2024/12/28|2025/01/01|Shopee|Sports|Running Shoes|746537|10|7465370|Payday Sale|DISC15|15|1119806|0|6345564|Virtual Account|New|Medan|In Stock|Delivered|4.0|normal
ORD00699|11-20-2024||Blibli|Beauty|Skincare Serum|286950|3|860850|Mega Campaign|DISC20|20|172170|0|0|Credit Card|Returning|Makassar|In Stock|Batal||Yes
ORD01951|2024/12/17|2024/12/25|TikTok Shop|Home Living|Blender |303670|2|607340|Mega Campaign|DISC20||121468|15000|485872|Virtual Account|Returning|Surabaya|In Stock| shipped ||
ORD00952|13/07/2024|2024-07-20|TikTok Shop|Electronics|Phone Charger|1295768|3|3887304|Normal Day||0|0|18000|3887304|E-Wallet|VIP|Surabaya|In Stock|delivered|5.0|Yes
ORD01649|2024-11-19|11-21-2024|Tokopedia|Sports|Cycling Gloves|619252|6|3715512|Flash Sale|DISC10|10|371551|0|3343961|COD|New|Yogyakarta|In Stock|DELIVERED|4.0|No
ORD01637|20/09/2024|2024/09/23|TikTok Shop|Beauty|Skincare Serum|196870|2|393740|Payday Sale|DISC15|15|59061|0|Rp 334.679|Transfer Bank|VIP|Bandung|In Stock|completed|4|Y
